Task,Batch,Config,Model,Prompt,Metric,run1,run2,run3,run4,run5,run6,run7,run8,run9,run10,Mean,Std
GLP,Batch3,extended_ttc,meta-llama/Llama-3.1-8B-Instruct,v4,precision,0.75,0.7,0.7777777777777778,0.6666666666666666,0.75,1.0,0.7,0.7,0.7,0.6666666666666666,0.741111111111111,0.0979627879295503
GLP,Batch3,extended_ttc,meta-llama/Llama-3.1-8B-Instruct,v4,recall,0.8571428571428571,1.0,1.0,0.8571428571428571,0.8571428571428571,1.0,1.0,1.0,1.0,1.0,0.9571428571428571,0.06900655593423545
GLP,Batch3,extended_ttc,meta-llama/Llama-3.1-8B-Instruct,v4,unparseable_rate,0.1,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.1,0.060000000000000005,0.1264911064067352
GLP,Batch3,extended_ttc,meta-llama/Llama-3.1-8B-Instruct,v5,accuracy,0.7,0.7,0.8,0.7,0.7,0.7,0.8,0.7777777777777778,0.8,0.7,0.7377777777777778,0.0491909858248415
GLP,Batch3,extended_ttc,meta-llama/Llama-3.1-8B-Instruct,v5,avg_completion_tokens,452.9,385.6,756.3,379.8,418,415.5,355.5,421.6,616.4,454.8,465.64,124.77556028503514
GLP,Batch3,extended_ttc,meta-llama/Llama-3.1-8B-Instruct,v5,empty_rate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLP,Batch3,extended_ttc,meta-llama/Llama-3.1-8B-Instruct,v5,f1,0.7999999999999999,0.8235294117647058,0.8750000000000001,0.8235294117647058,0.8235294117647058,0.8235294117647058,0.8750000000000001,0.8750000000000001,0.8750000000000001,0.8235294117647058,0.841764705882353,0.02948683230711441
GLP,Batch3,extended_ttc,meta-llama/Llama-3.1-8B-Instruct,v5,precision,0.75,0.7,0.7777777777777778,0.7,0.7,0.7,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7,0.736111111111111,0.038954970311041934
GLP,Batch3,extended_ttc,meta-llama/Llama-3.1-8B-Instruct,v5,recall,0.8571428571428571,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9857142857142858,0.04517539514526258
GLP,Batch3,extended_ttc,meta-llama/Llama-3.1-8B-Instruct,v5,unparseable_rate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.01,0.0316227766016838
GLP,Batch3,parallel_sampling,Qwen/Qwen3-VL-8B-Instruct,v1,accuracy,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.0
GLP,Batch3,parallel_sampling,Qwen/Qwen3-VL-8B-Instruct,v1,avg_completion_tokens,64,64,64,64,64,64,64,64,64,64,64,0.0
GLP,Batch3,parallel_sampling,Qwen/Qwen3-VL-8B-Instruct,v1,empty_rate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLP,Batch3,parallel_sampling,Qwen/Qwen3-VL-8B-Instruct,v1,f1,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.0
GLP,Batch3,parallel_sampling,Qwen/Qwen3-VL-8B-Instruct,v1,precision,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0
GLP,Batch3,parallel_sampling,Qwen/Qwen3-VL-8B-Instruct,v1,recall,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.0
GLP,Batch3,parallel_sampling,Qwen/Qwen3-VL-8B-Instruct,v1,unparseable_rate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLP,Batch3,parallel_sampling,Qwen/Qwen3-VL-8B-Instruct,v2,accuracy,0.8,0.8,0.7777777777777778,0.7777777777777778,0.8,0.8,0.8,0.8,0.7,0.7,0.7755555555555556,0.040841625932119215
GLP,Batch3,parallel_sampling,Qwen/Qwen3-VL-8B-Instruct,v2,avg_completion_tokens,64,64,64,64,64,64,64,64,64,64,64,0.0
GLP,Batch3,parallel_sampling,Qwen/Qwen3-VL-8B-Instruct,v2,empty_rate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLP,Batch3,parallel_sampling,Qwen/Qwen3-VL-8B-Instruct,v2,f1,0.8333333333333333,0.8333333333333333,0.8333333333333333,0.8333333333333333,0.8333333333333333,0.8333333333333333,0.8333333333333333,0.8333333333333333,0.7692307692307692,0.7692307692307692,0.8205128205128205,0.027028014189473325
GLP,Batch3,parallel_sampling,Qwen/Qwen3-VL-8B-Instruct,v2,precision,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8333333333333334,0.8333333333333334,0.9666666666666667,0.07027283689263064
GLP,Batch3,parallel_sampling,Qwen/Qwen3-VL-8B-Instruct,v2,recall,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.0
GLP,Batch3,parallel_sampling,Qwen/Qwen3-VL-8B-Instruct,v2,unparseable_rate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLP,Batch3,parallel_sampling,Qwen/Qwen3-VL-8B-Instruct,v3,accuracy,0.7777777777777778,0.7,0.7777777777777778,0.8,0.7777777777777778,0.7,0.8,0.8,0.7,0.7777777777777778,0.7611111111111111,0.04327156090943678
GLP,Batch3,parallel_sampling,Qwen/Qwen3-VL-8B-Instruct,v3,avg_completion_tokens,64,64,64,64,64,64,64,64,64,64,64,0.0
GLP,Batch3,parallel_sampling,Qwen/Qwen3-VL-8B-Instruct,v3,empty_rate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLP,Batch3,parallel_sampling,Qwen/Qwen3-VL-8B-Instruct,v3,f1,0.8750000000000001,0.8235294117647058,0.8750000000000001,0.8750000000000001,0.8750000000000001,0.8235294117647058,0.8750000000000001,0.8750000000000001,0.8235294117647058,0.8750000000000001,0.8595588235294118,0.024862656182187835
GLP,Batch3,parallel_sampling,Qwen/Qwen3-VL-8B-Instruct,v3,precision,0.7777777777777778,0.7,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7,0.7777777777777778,0.7777777777777778,0.7,0.7777777777777778,0.7544444444444445,0.03757023600863931
GLP,Batch3,parallel_sampling,Qwen/Qwen3-VL-8B-Instruct,v3,recall,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
GLP,Batch3,parallel_sampling,Qwen/Qwen3-VL-8B-Instruct,v3,unparseable_rate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLP,Batch3,parallel_sampling,Qwen/Qwen3-VL-8B-Instruct,v4,accuracy,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.0
GLP,Batch3,parallel_sampling,Qwen/Qwen3-VL-8B-Instruct,v4,avg_completion_tokens,64,64,64,64,64,64,64,64,64,64,64,0.0
GLP,Batch3,parallel_sampling,Qwen/Qwen3-VL-8B-Instruct,v4,empty_rate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLP,Batch3,parallel_sampling,Qwen/Qwen3-VL-8B-Instruct,v4,f1,0.8235294117647058,0.8235294117647058,0.8235294117647058,0.8235294117647058,0.8235294117647058,0.8235294117647058,0.8235294117647058,0.8235294117647058,0.8235294117647058,0.8235294117647058,0.8235294117647058,0.0
GLP,Batch3,parallel_sampling,Qwen/Qwen3-VL-8B-Instruct,v4,precision,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.0
GLP,Batch3,parallel_sampling,Qwen/Qwen3-VL-8B-Instruct,v4,recall,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
GLP,Batch3,parallel_sampling,Qwen/Qwen3-VL-8B-Instruct,v4,unparseable_rate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLP,Batch3,parallel_sampling,Qwen/Qwen3-VL-8B-Instruct,v5,accuracy,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.0
GLP,Batch3,parallel_sampling,Qwen/Qwen3-VL-8B-Instruct,v5,avg_completion_tokens,64,64,64,64,64,64,64,64,64,64,64,0.0
GLP,Batch3,parallel_sampling,Qwen/Qwen3-VL-8B-Instruct,v5,empty_rate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLP,Batch3,parallel_sampling,Qwen/Qwen3-VL-8B-Instruct,v5,f1,0.8235294117647058,0.8235294117647058,0.8235294117647058,0.8235294117647058,0.8235294117647058,0.8235294117647058,0.8235294117647058,0.8235294117647058,0.8235294117647058,0.8235294117647058,0.8235294117647058,0.0
GLP,Batch3,parallel_sampling,Qwen/Qwen3-VL-8B-Instruct,v5,precision,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.0
GLP,Batch3,parallel_sampling,Qwen/Qwen3-VL-8B-Instruct,v5,recall,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
GLP,Batch3,parallel_sampling,Qwen/Qwen3-VL-8B-Instruct,v5,unparseable_rate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLP,Batch3,parallel_sampling,meta-llama/Llama-3.1-8B-Instruct,v1,accuracy,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.0
GLP,Batch3,parallel_sampling,meta-llama/Llama-3.1-8B-Instruct,v1,avg_completion_tokens,64.1,64,64,64.1,64,64,64.4,64,66.3,64.1,64.3,0.7133644853010896
GLP,Batch3,parallel_sampling,meta-llama/Llama-3.1-8B-Instruct,v1,empty_rate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLP,Batch3,parallel_sampling,meta-llama/Llama-3.1-8B-Instruct,v1,f1,0.8235294117647058,0.8235294117647058,0.8235294117647058,0.8235294117647058,0.8235294117647058,0.8235294117647058,0.8235294117647058,0.8235294117647058,0.8235294117647058,0.8235294117647058,0.8235294117647058,0.0
GLP,Batch3,parallel_sampling,meta-llama/Llama-3.1-8B-Instruct,v1,precision,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.0
GLP,Batch3,parallel_sampling,meta-llama/Llama-3.1-8B-Instruct,v1,recall,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
GLP,Batch3,parallel_sampling,meta-llama/Llama-3.1-8B-Instruct,v1,unparseable_rate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLP,Batch3,parallel_sampling,meta-llama/Llama-3.1-8B-Instruct,v2,accuracy,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.0
GLP,Batch3,parallel_sampling,meta-llama/Llama-3.1-8B-Instruct,v2,avg_completion_tokens,64.8,64.6,64.5,64.3,64.9,64.6,64.4,64.1,64,64.6,64.48,0.28596814119369685
GLP,Batch3,parallel_sampling,meta-llama/Llama-3.1-8B-Instruct,v2,empty_rate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLP,Batch3,parallel_sampling,meta-llama/Llama-3.1-8B-Instruct,v2,f1,0.8235294117647058,0.8235294117647058,0.8235294117647058,0.8235294117647058,0.8235294117647058,0.8235294117647058,0.8235294117647058,0.8235294117647058,0.8235294117647058,0.8235294117647058,0.8235294117647058,0.0
GLP,Batch3,parallel_sampling,meta-llama/Llama-3.1-8B-Instruct,v2,precision,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.0
GLP,Batch3,parallel_sampling,meta-llama/Llama-3.1-8B-Instruct,v2,recall,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
GLP,Batch3,parallel_sampling,meta-llama/Llama-3.1-8B-Instruct,v2,unparseable_rate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLP,Batch3,parallel_sampling,meta-llama/Llama-3.1-8B-Instruct,v3,accuracy,0.7,0.9,0.875,0.9,0.9,0.9,0.7,0.9,0.9,0.7777777777777778,0.8452777777777778,0.08538673820757178
GLP,Batch3,parallel_sampling,meta-llama/Llama-3.1-8B-Instruct,v3,avg_completion_tokens,64,64.1,64,64,64,64.3,64,64,64.2,64.1,64.07,0.10593499054713737
GLP,Batch3,parallel_sampling,meta-llama/Llama-3.1-8B-Instruct,v3,empty_rate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLP,Batch3,parallel_sampling,meta-llama/Llama-3.1-8B-Instruct,v3,f1,0.8235294117647058,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.8235294117647058,0.9333333333333333,0.9333333333333333,0.8750000000000001,0.9055392156862745,0.04689402994896626
GLP,Batch3,parallel_sampling,meta-llama/Llama-3.1-8B-Instruct,v3,precision,0.7,0.875,0.875,0.875,0.875,0.875,0.7,0.875,0.875,0.7777777777777778,0.8302777777777778,0.07505656303296195
GLP,Batch3,parallel_sampling,meta-llama/Llama-3.1-8B-Instruct,v3,recall,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
GLP,Batch3,parallel_sampling,meta-llama/Llama-3.1-8B-Instruct,v3,unparseable_rate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLP,Batch3,parallel_sampling,meta-llama/Llama-3.1-8B-Instruct,v4,accuracy,0.7777777777777778,0.9,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7277777777777777,0.06526300069150408
GLP,Batch3,parallel_sampling,meta-llama/Llama-3.1-8B-Instruct,v4,avg_completion_tokens,64,64,64,64,64,64,64,64,64,64.1,64.01,0.031622776601681994
GLP,Batch3,parallel_sampling,meta-llama/Llama-3.1-8B-Instruct,v4,empty_rate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLP,Batch3,parallel_sampling,meta-llama/Llama-3.1-8B-Instruct,v4,f1,0.8750000000000001,0.9333333333333333,0.8235294117647058,0.8235294117647058,0.8235294117647058,0.8235294117647058,0.8235294117647058,0.8235294117647058,0.8235294117647058,0.8235294117647058,0.839656862745098,0.036674508091659806
GLP,Batch3,parallel_sampling,meta-llama/Llama-3.1-8B-Instruct,v4,precision,0.7777777777777778,0.875,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7252777777777777,0.058008354017352284
GLP,Batch3,parallel_sampling,meta-llama/Llama-3.1-8B-Instruct,v4,recall,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
GLP,Batch3,parallel_sampling,meta-llama/Llama-3.1-8B-Instruct,v4,unparseable_rate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLP,Batch3,parallel_sampling,meta-llama/Llama-3.1-8B-Instruct,v5,accuracy,0.7,0.7,0.7,0.9,0.7,0.7,0.9,0.9,0.875,0.7,0.7775,0.10031201323869443
GLP,Batch3,parallel_sampling,meta-llama/Llama-3.1-8B-Instruct,v5,avg_completion_tokens,64,64.1,64,64,64,64,64,64,64.1,64.2,64.03999999999999,0.06992058987800974
GLP,Batch3,parallel_sampling,meta-llama/Llama-3.1-8B-Instruct,v5,empty_rate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLP,Batch3,parallel_sampling,meta-llama/Llama-3.1-8B-Instruct,v5,f1,0.8235294117647058,0.8235294117647058,0.8235294117647058,0.9333333333333333,0.8235294117647058,0.8235294117647058,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.8235294117647058,0.8674509803921568,0.05670250127780796
GLP,Batch3,parallel_sampling,meta-llama/Llama-3.1-8B-Instruct,v5,precision,0.7,0.7,0.7,0.875,0.7,0.7,0.875,0.875,0.875,0.7,0.77,0.09036961141150641
GLP,Batch3,parallel_sampling,meta-llama/Llama-3.1-8B-Instruct,v5,recall,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
GLP,Batch3,parallel_sampling,meta-llama/Llama-3.1-8B-Instruct,v5,unparseable_rate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003125,0.0003125,0.0009882117688026187
GLP,Batch3,self_consistency_cot,Qwen/Qwen3-VL-8B-Instruct,v1,accuracy,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.0
GLP,Batch3,self_consistency_cot,Qwen/Qwen3-VL-8B-Instruct,v1,avg_completion_tokens,51.5,54,53,52.5,52.5,54,53.5,51,53,50,52.5,1.3123346456686351
GLP,Batch3,self_consistency_cot,Qwen/Qwen3-VL-8B-Instruct,v1,empty_rate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLP,Batch3,self_consistency_cot,Qwen/Qwen3-VL-8B-Instruct,v1,f1,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.0
GLP,Batch3,self_consistency_cot,Qwen/Qwen3-VL-8B-Instruct,v1,precision,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0
GLP,Batch3,self_consistency_cot,Qwen/Qwen3-VL-8B-Instruct,v1,recall,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.0
GLP,Batch3,self_consistency_cot,Qwen/Qwen3-VL-8B-Instruct,v1,unparseable_rate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLP,Batch3,self_consistency_cot,Qwen/Qwen3-VL-8B-Instruct,v2,accuracy,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.0
GLP,Batch3,self_consistency_cot,Qwen/Qwen3-VL-8B-Instruct,v2,avg_completion_tokens,7230.5,7234.9,7236.5,7136.4,7230,7115.3,7147.2,7134.7,6966.5,7305.6,7173.76,95.12548671214373
GLP,Batch3,self_consistency_cot,Qwen/Qwen3-VL-8B-Instruct,v2,empty_rate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLP,Batch3,self_consistency_cot,Qwen/Qwen3-VL-8B-Instruct,v2,f1,0.8235294117647058,0.8235294117647058,0.8235294117647058,0.8235294117647058,0.8235294117647058,0.8235294117647058,0.8235294117647058,0.8235294117647058,0.8235294117647058,0.8235294117647058,0.8235294117647058,0.0
GLP,Batch3,self_consistency_cot,Qwen/Qwen3-VL-8B-Instruct,v2,precision,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.0
GLP,Batch3,self_consistency_cot,Qwen/Qwen3-VL-8B-Instruct,v2,recall,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
GLP,Batch3,self_consistency_cot,Qwen/Qwen3-VL-8B-Instruct,v2,unparseable_rate,0.0375,0.025,0.0625,0.0125,0.025,0.0375,0.0875,0.0125,0.025,0.0625,0.03875,0.024615092479569882
GLP,Batch3,self_consistency_cot,Qwen/Qwen3-VL-8B-Instruct,v3,accuracy,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.0
GLP,Batch3,self_consistency_cot,Qwen/Qwen3-VL-8B-Instruct,v3,avg_completion_tokens,5040.4,4973.2,5028.7,5125.5,5224.1,5027.4,5087.8,4982.5,5061.1,5271.2,5082.19,98.68113013359981
GLP,Batch3,self_consistency_cot,Qwen/Qwen3-VL-8B-Instruct,v3,empty_rate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLP,Batch3,self_consistency_cot,Qwen/Qwen3-VL-8B-Instruct,v3,f1,0.8235294117647058,0.8235294117647058,0.8235294117647058,0.8235294117647058,0.8235294117647058,0.8235294117647058,0.8235294117647058,0.8235294117647058,0.8235294117647058,0.8235294117647058,0.8235294117647058,0.0
GLP,Batch3,self_consistency_cot,Qwen/Qwen3-VL-8B-Instruct,v3,precision,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.0
GLP,Batch3,self_consistency_cot,Qwen/Qwen3-VL-8B-Instruct,v3,recall,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
GLP,Batch3,self_consistency_cot,Qwen/Qwen3-VL-8B-Instruct,v3,unparseable_rate,0.0,0.0,0.0,0.0,0.0,0.0125,0.0,0.0,0.0,0.0,0.00125,0.003952847075210475
GLP,Batch3,self_consistency_cot,Qwen/Qwen3-VL-8B-Instruct,v4,accuracy,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.0
GLP,Batch3,self_consistency_cot,Qwen/Qwen3-VL-8B-Instruct,v4,avg_completion_tokens,5352.1,5087.7,5064.4,5057.8,5152.6,4957.4,5310.5,4997.3,5006.3,5256.8,5124.29,138.314797553343
GLP,Batch3,self_consistency_cot,Qwen/Qwen3-VL-8B-Instruct,v4,empty_rate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLP,Batch3,self_consistency_cot,Qwen/Qwen3-VL-8B-Instruct,v4,f1,0.8235294117647058,0.8235294117647058,0.8235294117647058,0.8235294117647058,0.8235294117647058,0.8235294117647058,0.8235294117647058,0.8235294117647058,0.8235294117647058,0.8235294117647058,0.8235294117647058,0.0
GLP,Batch3,self_consistency_cot,Qwen/Qwen3-VL-8B-Instruct,v4,precision,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.0
GLP,Batch3,self_consistency_cot,Qwen/Qwen3-VL-8B-Instruct,v4,recall,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
GLP,Batch3,self_consistency_cot,Qwen/Qwen3-VL-8B-Instruct,v4,unparseable_rate,0.0125,0.0,0.0,0.0,0.0,0.0,0.0125,0.0,0.0,0.0125,0.0037500000000000003,0.0060380736442456
GLP,Batch3,self_consistency_cot,Qwen/Qwen3-VL-8B-Instruct,v5,accuracy,0.7,0.7,0.7,0.7,0.7,0.7,0.8,0.7,0.7,0.7,0.71,0.03162277660168382
GLP,Batch3,self_consistency_cot,Qwen/Qwen3-VL-8B-Instruct,v5,avg_completion_tokens,5770.4,5315.4,5532.5,5298.6,5729.1,5268.3,5644.5,5675.4,5304.1,5239.3,5477.76,212.92245954285266
GLP,Batch3,self_consistency_cot,Qwen/Qwen3-VL-8B-Instruct,v5,empty_rate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLP,Batch3,self_consistency_cot,Qwen/Qwen3-VL-8B-Instruct,v5,f1,0.8235294117647058,0.8235294117647058,0.8235294117647058,0.8235294117647058,0.8235294117647058,0.8235294117647058,0.8750000000000001,0.8235294117647058,0.8235294117647058,0.8235294117647058,0.8286764705882352,0.016276429133219646
GLP,Batch3,self_consistency_cot,Qwen/Qwen3-VL-8B-Instruct,v5,precision,0.7,0.7,0.7,0.7,0.7,0.7,0.7777777777777778,0.7,0.7,0.7,0.7077777777777777,0.024595492912420747
GLP,Batch3,self_consistency_cot,Qwen/Qwen3-VL-8B-Instruct,v5,recall,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
GLP,Batch3,self_consistency_cot,Qwen/Qwen3-VL-8B-Instruct,v5,unparseable_rate,0.05,0.0,0.0,0.0125,0.0,0.0,0.0125,0.0,0.0125,0.0125,0.01,0.01536590742882148
GLP,Batch3,self_consistency_cot,meta-llama/Llama-3.1-8B-Instruct,v1,accuracy,0.7,0.7,0.7,0.5555555555555556,0.625,0.7,0.6,0.75,0.7,0.7,0.6730555555555555,0.05937560915866852
GLP,Batch3,self_consistency_cot,meta-llama/Llama-3.1-8B-Instruct,v1,avg_completion_tokens,553.8,301.9,318.7,342.3,452.4,388.3,522.5,222.4,233.6,609,394.49,134.8719759212005
GLP,Batch3,self_consistency_cot,meta-llama/Llama-3.1-8B-Instruct,v1,empty_rate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLP,Batch3,self_consistency_cot,meta-llama/Llama-3.1-8B-Instruct,v1,f1,0.7999999999999999,0.8235294117647058,0.8235294117647058,0.7142857142857143,0.7692307692307693,0.8235294117647058,0.75,0.8571428571428571,0.8235294117647058,0.8235294117647058,0.800830639948287,0.043230977734359056
GLP,Batch3,self_consistency_cot,meta-llama/Llama-3.1-8B-Instruct,v1,precision,0.75,0.7,0.7,0.625,0.625,0.7,0.6666666666666666,0.75,0.7,0.7,0.6916666666666667,0.04303314829119352
GLP,Batch3,self_consistency_cot,meta-llama/Llama-3.1-8B-Instruct,v1,recall,0.8571428571428571,1.0,1.0,0.8333333333333334,1.0,1.0,0.8571428571428571,1.0,1.0,1.0,0.9547619047619047,0.07312793333199646
GLP,Batch3,self_consistency_cot,meta-llama/Llama-3.1-8B-Instruct,v1,unparseable_rate,0.0875,0.0375,0.0375,0.025,0.0875,0.0375,0.075,0.0625,0.025,0.0125,0.04875,0.027290871489688024
GLP,Batch3,self_consistency_cot,meta-llama/Llama-3.1-8B-Instruct,v2,accuracy,0.8,0.7,0.7,0.7,0.7777777777777778,0.7777777777777778,0.7,0.7,0.7,0.7,0.7255555555555555,0.041590465299643865
GLP,Batch3,self_consistency_cot,meta-llama/Llama-3.1-8B-Instruct,v2,avg_completion_tokens,4697.9,4091.1,4484.5,4226.7,4221.7,4397.4,4284.2,4028.5,4489.3,4594.5,4351.58,217.79605036720832
GLP,Batch3,self_consistency_cot,meta-llama/Llama-3.1-8B-Instruct,v2,empty_rate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLP,Batch3,self_consistency_cot,meta-llama/Llama-3.1-8B-Instruct,v2,f1,0.8750000000000001,0.8235294117647058,0.8235294117647058,0.8235294117647058,0.8750000000000001,0.8571428571428571,0.8235294117647058,0.8235294117647058,0.8235294117647058,0.8235294117647058,0.8371848739495799,0.02251811651374449
GLP,Batch3,self_consistency_cot,meta-llama/Llama-3.1-8B-Instruct,v2,precision,0.7777777777777778,0.7,0.7,0.7,0.7777777777777778,0.75,0.7,0.7,0.7,0.7,0.7205555555555555,0.033950056112084986
GLP,Batch3,self_consistency_cot,meta-llama/Llama-3.1-8B-Instruct,v2,recall,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
